case,variable,count,max_absolute_error,max_absolute_reference,relative_peak_error
finite_contact_first_increment,vals_nod_var32,176,0.0,170647.16402684135,0.0
finite_contact_first_increment,vals_nod_var33,176,0.0,14243.043835030483,0.0
finite_contact_first_increment,vals_nod_var34,176,0.0,575.7489947223092,0.0
finite_contact_first_increment,vals_nod_var35,64,0.0,1.0,0.0
finite_contact_first_increment,vals_nod_var36,176,0.0,1.0,0.0
finite_contact_first_increment,vals_nod_var37,176,0.0,1.0,0.0
finite_contact_first_increment,vals_nod_var38,176,0.0,1.0,0.0
finite_contact_first_increment,vals_glo_var,58,0.0,517817.5712067706,0.0
finite_contact_first_increment,vals_elem_var1eb1,8,0.0,256401.45025399484,0.0
finite_contact_first_increment,vals_elem_var2eb1,8,0.0,14472.71951538039,0.0
finite_contact_first_increment,vals_elem_var3eb1,8,0.0,1965.7536870885144,0.0
finite_contact_first_increment,vals_elem_var4eb1,8,0.0,25978.83225541114,0.0
finite_contact_first_increment,vals_elem_var5eb1,8,0.0,922.2432427562954,0.0
finite_contact_first_increment,vals_elem_var6eb1,8,0.0,2332.534387651698,0.0
finite_contact_first_increment,vals_elem_var7eb1,8,0.0,250262.39883882203,0.0
finite_contact_first_increment,vals_elem_var8eb1,8,0.0,6563.718326762765,0.0
finite_contact_first_increment,vals_elem_var9eb1,8,0.0,482.1960510851735,0.0
finite_contact_first_increment,vals_elem_var10eb1,8,0.0,28051.49299915132,0.0
finite_contact_first_increment,vals_elem_var11eb1,8,0.0,1295.2856313633722,0.0
finite_contact_first_increment,vals_elem_var12eb1,8,0.0,3068.228685407309,0.0
finite_contact_first_increment,vals_elem_var13eb1,8,0.0,273701.3566643574,0.0
finite_contact_first_increment,vals_elem_var14eb1,8,0.0,15579.610052503853,0.0
finite_contact_first_increment,vals_elem_var15eb1,8,0.0,1074.3962205302962,0.0
finite_contact_first_increment,vals_elem_var16eb1,8,0.0,28629.912132376667,0.0
finite_contact_first_increment,vals_elem_var17eb1,8,0.0,783.0092142316573,0.0
finite_contact_first_increment,vals_elem_var18eb1,8,0.0,1451.1557654224289,0.0
finite_contact_first_increment,vals_elem_var19eb1,8,0.0,253130.8170588582,0.0
finite_contact_first_increment,vals_elem_var20eb1,8,0.0,4938.729858394377,0.0
finite_contact_first_increment,vals_elem_var21eb1,8,0.0,1466.705771491572,0.0
finite_contact_first_increment,vals_elem_var22eb1,8,0.0,31393.853237233056,0.0
finite_contact_first_increment,vals_elem_var23eb1,8,0.0,1017.0223425854489,0.0
finite_contact_first_increment,vals_elem_var24eb1,8,0.0,2627.6023254276847,0.0
finite_contact_first_increment,vals_elem_var25eb1,8,0.0,256427.4000709839,0.0
finite_contact_first_increment,vals_elem_var26eb1,8,0.0,14527.562231053522,0.0
finite_contact_first_increment,vals_elem_var27eb1,8,0.0,1898.8597857334526,0.0
finite_contact_first_increment,vals_elem_var28eb1,8,0.0,26023.91012056551,0.0
finite_contact_first_increment,vals_elem_var29eb1,8,0.0,914.1802659124329,0.0
finite_contact_first_increment,vals_elem_var30eb1,8,0.0,1672.306631082744,0.0
finite_contact_first_increment,vals_elem_var31eb1,8,0.0,249795.91078373,0.0
finite_contact_first_increment,vals_elem_var32eb1,8,0.0,6516.126714249463,0.0
finite_contact_first_increment,vals_elem_var33eb1,8,0.0,543.4212637033504,0.0
finite_contact_first_increment,vals_elem_var34eb1,8,0.0,28019.51628136295,0.0
finite_contact_first_increment,vals_elem_var35eb1,8,0.0,1326.0877163277494,0.0
finite_contact_first_increment,vals_elem_var36eb1,8,0.0,2157.555943197632,0.0
finite_contact_first_increment,vals_elem_var37eb1,8,0.0,273774.6057738081,0.0
finite_contact_first_increment,vals_elem_var38eb1,8,0.0,15592.849275743893,0.0
finite_contact_first_increment,vals_elem_var39eb1,8,0.0,1036.13736542756,0.0
finite_contact_first_increment,vals_elem_var40eb1,8,0.0,28599.35245587429,0.0
finite_contact_first_increment,vals_elem_var41eb1,8,0.0,828.8921182938234,0.0
finite_contact_first_increment,vals_elem_var42eb1,8,0.0,1367.8429447071364,0.0
finite_contact_first_increment,vals_elem_var43eb1,8,0.0,253161.73363620593,0.0
finite_contact_first_increment,vals_elem_var44eb1,8,0.0,4944.392798704094,0.0
finite_contact_first_increment,vals_elem_var45eb1,8,0.0,1639.9425362644863,0.0
finite_contact_first_increment,vals_elem_var46eb1,8,0.0,31368.66287484707,0.0
finite_contact_first_increment,vals_elem_var47eb1,8,0.0,1476.2347742910554,0.0
finite_contact_first_increment,vals_elem_var48eb1,8,0.0,2299.946426660103,0.0
finite_contact_first_increment,vals_elem_var49eb1,0,0.0,0.0,0.0
finite_contact_first_increment,vals_elem_var50eb1,0,0.0,0.0,0.0
finite_contact_first_increment,vals_elem_var51eb1,0,0.0,0.0,0.0
finite_contact_first_increment,vals_elem_var52eb1,0,0.0,0.0,0.0
finite_contact_first_increment,vals_elem_var53eb1,0,0.0,0.0,0.0
finite_contact_first_increment,vals_elem_var54eb1,0,0.0,0.0,0.0
finite_contact_first_increment,vals_elem_var55eb1,0,0.0,0.0,0.0
finite_contact_first_increment,vals_elem_var56eb1,0,0.0,0.0,0.0
finite_contact_first_increment,vals_elem_var57eb1,0,0.0,0.0,0.0
finite_contact_first_increment,vals_elem_var58eb1,0,0.0,0.0,0.0
finite_contact_first_increment,vals_elem_var59eb1,0,0.0,0.0,0.0
finite_contact_first_increment,vals_elem_var60eb1,0,0.0,0.0,0.0
finite_contact_first_increment,vals_elem_var61eb1,0,0.0,0.0,0.0
finite_contact_first_increment,vals_elem_var62eb1,0,0.0,0.0,0.0
finite_contact_first_increment,vals_elem_var63eb1,0,0.0,0.0,0.0
finite_contact_first_increment,vals_elem_var64eb1,0,0.0,0.0,0.0
finite_contact_first_increment,vals_elem_var65eb1,0,0.0,0.0,0.0
finite_contact_first_increment,vals_elem_var66eb1,0,0.0,0.0,0.0
finite_contact_first_increment,vals_elem_var67eb1,0,0.0,0.0,0.0
finite_contact_first_increment,vals_elem_var68eb1,0,0.0,0.0,0.0
finite_contact_first_increment,vals_elem_var69eb1,0,0.0,0.0,0.0
finite_contact_first_increment,vals_elem_var70eb1,0,0.0,0.0,0.0
finite_contact_first_increment,vals_elem_var71eb1,0,0.0,0.0,0.0
finite_contact_first_increment,vals_elem_var72eb1,0,0.0,0.0,0.0
finite_contact_first_increment,vals_elem_var73eb1,0,0.0,0.0,0.0
finite_contact_first_increment,vals_elem_var74eb1,0,0.0,0.0,0.0
finite_contact_first_increment,vals_elem_var75eb1,0,0.0,0.0,0.0
finite_contact_first_increment,vals_elem_var76eb1,0,0.0,0.0,0.0
finite_contact_first_increment,vals_elem_var77eb1,0,0.0,0.0,0.0
finite_contact_first_increment,vals_elem_var78eb1,0,0.0,0.0,0.0
finite_contact_first_increment,vals_elem_var79eb1,0,0.0,0.0,0.0
finite_contact_first_increment,vals_elem_var80eb1,0,0.0,0.0,0.0
finite_contact_first_increment,vals_elem_var81eb1,0,0.0,0.0,0.0
finite_contact_first_increment,vals_elem_var82eb1,0,0.0,0.0,0.0
finite_contact_first_increment,vals_elem_var83eb1,0,0.0,0.0,0.0
finite_contact_first_increment,vals_elem_var84eb1,0,0.0,0.0,0.0
finite_contact_first_increment,vals_elem_var85eb1,0,0.0,0.0,0.0
finite_contact_first_increment,vals_elem_var86eb1,0,0.0,0.0,0.0
finite_contact_first_increment,vals_elem_var87eb1,0,0.0,0.0,0.0
finite_contact_first_increment,vals_elem_var88eb1,0,0.0,0.0,0.0
finite_contact_first_increment,vals_elem_var89eb1,0,0.0,0.0,0.0
finite_contact_first_increment,vals_elem_var90eb1,0,0.0,0.0,0.0
finite_contact_first_increment,vals_elem_var91eb1,0,0.0,0.0,0.0
finite_contact_first_increment,vals_elem_var92eb1,0,0.0,0.0,0.0
finite_contact_first_increment,vals_elem_var93eb1,0,0.0,0.0,0.0
finite_contact_first_increment,vals_elem_var94eb1,0,0.0,0.0,0.0
finite_contact_first_increment,vals_elem_var95eb1,0,0.0,0.0,0.0
finite_contact_first_increment,vals_elem_var96eb1,0,0.0,0.0,0.0
finite_contact_first_increment,vals_elem_var97eb1,0,0.0,0.0,0.0
finite_contact_first_increment,vals_elem_var98eb1,0,0.0,0.0,0.0
finite_contact_first_increment,vals_elem_var99eb1,0,0.0,0.0,0.0
finite_contact_first_increment,vals_elem_var100eb1,0,0.0,0.0,0.0
finite_contact_first_increment,vals_elem_var101eb1,0,0.0,0.0,0.0
finite_contact_first_increment,vals_elem_var102eb1,0,0.0,0.0,0.0
finite_contact_first_increment,vals_elem_var103eb1,0,0.0,0.0,0.0
finite_contact_first_increment,vals_elem_var104eb1,0,0.0,0.0,0.0
finite_contact_first_increment,vals_elem_var105eb1,0,0.0,0.0,0.0
finite_contact_first_increment,vals_elem_var106eb1,0,0.0,0.0,0.0
finite_contact_first_increment,vals_elem_var107eb1,0,0.0,0.0,0.0
finite_contact_first_increment,vals_elem_var108eb1,0,0.0,0.0,0.0
finite_contact_first_increment,vals_elem_var109eb1,0,0.0,0.0,0.0
finite_contact_first_increment,vals_elem_var110eb1,0,0.0,0.0,0.0
finite_contact_first_increment,vals_elem_var111eb1,0,0.0,0.0,0.0
finite_contact_first_increment,vals_elem_var112eb1,0,0.0,0.0,0.0
finite_contact_first_increment,vals_elem_var113eb1,0,0.0,0.0,0.0
finite_contact_first_increment,vals_elem_var114eb1,0,0.0,0.0,0.0
finite_contact_first_increment,vals_elem_var115eb1,0,0.0,0.0,0.0
finite_contact_first_increment,vals_elem_var116eb1,0,0.0,0.0,0.0
finite_contact_first_increment,vals_elem_var117eb1,0,0.0,0.0,0.0
finite_contact_first_increment,vals_elem_var118eb1,0,0.0,0.0,0.0
finite_contact_first_increment,vals_elem_var119eb1,0,0.0,0.0,0.0
finite_contact_first_increment,vals_elem_var120eb1,0,0.0,0.0,0.0
finite_contact_first_increment,vals_elem_var121eb1,0,0.0,0.0,0.0
finite_contact_first_increment,vals_elem_var122eb1,0,0.0,0.0,0.0
finite_contact_first_increment,vals_elem_var123eb1,0,0.0,0.0,0.0
finite_contact_first_increment,vals_elem_var124eb1,0,0.0,0.0,0.0
finite_contact_first_increment,vals_elem_var125eb1,0,0.0,0.0,0.0
finite_contact_first_increment,vals_elem_var126eb1,0,0.0,0.0,0.0
finite_contact_first_increment,vals_elem_var127eb1,0,0.0,0.0,0.0
finite_contact_first_increment,vals_elem_var128eb1,0,0.0,0.0,0.0
finite_contact_first_increment,vals_elem_var129eb1,0,0.0,0.0,0.0
finite_contact_first_increment,vals_elem_var130eb1,0,0.0,0.0,0.0
finite_contact_first_increment,vals_elem_var131eb1,0,0.0,0.0,0.0
finite_contact_first_increment,vals_elem_var132eb1,0,0.0,0.0,0.0
finite_contact_first_increment,vals_elem_var133eb1,0,0.0,0.0,0.0
finite_contact_first_increment,vals_elem_var134eb1,0,0.0,0.0,0.0
finite_contact_first_increment,vals_elem_var135eb1,0,0.0,0.0,0.0
finite_contact_first_increment,vals_elem_var136eb1,0,0.0,0.0,0.0
finite_contact_first_increment,vals_elem_var137eb1,0,0.0,0.0,0.0
finite_contact_first_increment,vals_elem_var138eb1,0,0.0,0.0,0.0
finite_contact_first_increment,vals_elem_var139eb1,0,0.0,0.0,0.0
finite_contact_first_increment,vals_elem_var140eb1,0,0.0,0.0,0.0
finite_contact_first_increment,vals_elem_var141eb1,0,0.0,0.0,0.0
finite_contact_first_increment,vals_elem_var142eb1,0,0.0,0.0,0.0
finite_contact_first_increment,vals_elem_var143eb1,0,0.0,0.0,0.0
finite_contact_first_increment,vals_elem_var144eb1,0,0.0,0.0,0.0
finite_contact_first_increment,vals_elem_var145eb1,0,0.0,0.0,0.0
finite_contact_first_increment,vals_elem_var146eb1,0,0.0,0.0,0.0
finite_contact_first_increment,vals_elem_var147eb1,0,0.0,0.0,0.0
finite_contact_first_increment,vals_elem_var148eb1,0,0.0,0.0,0.0
finite_contact_first_increment,vals_elem_var149eb1,0,0.0,0.0,0.0
finite_contact_first_increment,vals_elem_var150eb1,0,0.0,0.0,0.0
finite_contact_first_increment,vals_elem_var151eb1,0,0.0,0.0,0.0
finite_contact_first_increment,vals_elem_var152eb1,0,0.0,0.0,0.0
finite_contact_first_increment,vals_elem_var153eb1,0,0.0,0.0,0.0
finite_contact_first_increment,vals_elem_var154eb1,0,0.0,0.0,0.0
finite_contact_first_increment,vals_elem_var155eb1,0,0.0,0.0,0.0
finite_contact_first_increment,vals_elem_var156eb1,0,0.0,0.0,0.0
finite_contact_first_increment,vals_elem_var157eb1,0,0.0,0.0,0.0
finite_contact_first_increment,vals_elem_var158eb1,0,0.0,0.0,0.0
finite_contact_first_increment,vals_elem_var159eb1,0,0.0,0.0,0.0
finite_contact_first_increment,vals_elem_var160eb1,0,0.0,0.0,0.0
finite_contact_first_increment,vals_elem_var161eb1,0,0.0,0.0,0.0
finite_contact_first_increment,vals_elem_var162eb1,0,0.0,0.0,0.0
finite_contact_first_increment,vals_elem_var163eb1,8,0.0,0.0,0.0
finite_contact_first_increment,vals_elem_var164eb1,8,0.0,0.0,0.0
finite_contact_first_increment,vals_elem_var165eb1,8,0.0,0.0,0.0
finite_contact_first_increment,vals_elem_var166eb1,8,0.0,0.0,0.0
finite_contact_first_increment,vals_elem_var167eb1,8,0.0,0.0,0.0
finite_contact_first_increment,vals_elem_var168eb1,8,0.0,0.0,0.0
finite_contact_first_increment,vals_elem_var169eb1,8,0.0,0.0,0.0
finite_contact_first_increment,vals_elem_var170eb1,8,0.0,0.0,0.0
finite_contact_first_increment,vals_elem_var171eb1,8,0.0,0.0,0.0
finite_contact_first_increment,vals_elem_var172eb1,8,0.0,0.0,0.0
finite_contact_first_increment,vals_elem_var173eb1,8,0.0,0.0,0.0
finite_contact_first_increment,vals_elem_var174eb1,8,0.0,0.0,0.0
finite_contact_first_increment,vals_elem_var175eb1,8,0.0,0.0,0.0
finite_contact_first_increment,vals_elem_var176eb1,8,0.0,0.0,0.0
finite_contact_first_increment,vals_elem_var177eb1,8,0.0,0.0,0.0
finite_contact_first_increment,vals_elem_var178eb1,8,0.0,0.0,0.0
finite_contact_first_increment,vals_elem_var179eb1,0,0.0,0.0,0.0
finite_contact_first_increment,vals_elem_var180eb1,0,0.0,0.0,0.0
finite_contact_first_increment,vals_elem_var181eb1,0,0.0,0.0,0.0
finite_contact_first_increment,vals_elem_var182eb1,0,0.0,0.0,0.0
finite_contact_first_increment,vals_elem_var183eb1,0,0.0,0.0,0.0
finite_contact_first_increment,vals_elem_var184eb1,0,0.0,0.0,0.0
finite_contact_first_increment,vals_elem_var185eb1,0,0.0,0.0,0.0
finite_contact_first_increment,vals_elem_var186eb1,0,0.0,0.0,0.0
finite_contact_first_increment,vals_elem_var187eb1,0,0.0,0.0,0.0
finite_contact_first_increment,vals_elem_var188eb1,0,0.0,0.0,0.0
finite_contact_first_increment,vals_elem_var189eb1,0,0.0,0.0,0.0
finite_contact_first_increment,vals_elem_var190eb1,0,0.0,0.0,0.0
finite_contact_first_increment,vals_elem_var191eb1,0,0.0,0.0,0.0
finite_contact_first_increment,vals_elem_var192eb1,0,0.0,0.0,0.0
finite_contact_first_increment,vals_elem_var193eb1,0,0.0,0.0,0.0
finite_contact_first_increment,vals_elem_var194eb1,0,0.0,0.0,0.0
finite_contact_first_increment,vals_elem_var195eb1,0,0.0,0.0,0.0
finite_contact_first_increment,vals_elem_var196eb1,0,0.0,0.0,0.0
finite_contact_first_increment,vals_elem_var197eb1,0,0.0,0.0,0.0
finite_contact_first_increment,vals_elem_var198eb1,0,0.0,0.0,0.0
finite_contact_first_increment,vals_elem_var199eb1,0,0.0,0.0,0.0
finite_contact_first_increment,vals_elem_var200eb1,0,0.0,0.0,0.0
finite_contact_first_increment,vals_elem_var201eb1,0,0.0,0.0,0.0
finite_contact_first_increment,vals_elem_var202eb1,0,0.0,0.0,0.0
finite_contact_first_increment,vals_elem_var203eb1,0,0.0,0.0,0.0
finite_contact_first_increment,vals_elem_var204eb1,0,0.0,0.0,0.0
finite_contact_first_increment,vals_elem_var205eb1,0,0.0,0.0,0.0
finite_contact_first_increment,vals_elem_var206eb1,0,0.0,0.0,0.0
finite_contact_first_increment,vals_elem_var207eb1,0,0.0,0.0,0.0
finite_contact_first_increment,vals_elem_var208eb1,0,0.0,0.0,0.0
finite_contact_first_increment,vals_elem_var209eb1,0,0.0,0.0,0.0
finite_contact_first_increment,vals_elem_var210eb1,0,0.0,0.0,0.0
finite_contact_first_increment,vals_elem_var211eb1,0,0.0,0.0,0.0
finite_contact_first_increment,vals_elem_var212eb1,0,0.0,0.0,0.0
finite_contact_first_increment,vals_elem_var213eb1,0,0.0,0.0,0.0
finite_contact_first_increment,vals_elem_var214eb1,0,0.0,0.0,0.0
finite_contact_first_increment,vals_elem_var215eb1,0,0.0,0.0,0.0
finite_contact_first_increment,vals_elem_var216eb1,0,0.0,0.0,0.0
finite_contact_first_increment,vals_elem_var217eb1,8,0.0,0.00025640145025399486,0.0
finite_contact_first_increment,vals_elem_var218eb1,8,0.0,1.4472719515380387e-05,0.0
finite_contact_first_increment,vals_elem_var219eb1,8,0.0,1.965753687088517e-06,0.0
finite_contact_first_increment,vals_elem_var220eb1,8,0.0,2.5978832255411144e-05,0.0
finite_contact_first_increment,vals_elem_var221eb1,8,0.0,9.222432427562955e-07,0.0
finite_contact_first_increment,vals_elem_var222eb1,8,0.0,2.3325343876516987e-06,0.0
finite_contact_first_increment,vals_elem_var223eb1,8,0.0,0.0,0.0
finite_contact_first_increment,vals_elem_var224eb1,8,0.0,0.0,0.0
finite_contact_first_increment,vals_elem_var225eb1,8,0.0,0.0,0.0
finite_contact_first_increment,vals_elem_var226eb1,8,0.0,0.0,0.0
finite_contact_first_increment,vals_elem_var227eb1,8,0.0,0.0,0.0
finite_contact_first_increment,vals_elem_var228eb1,8,0.0,0.0,0.0
finite_contact_first_increment,vals_elem_var229eb1,8,0.0,0.0,0.0
finite_contact_first_increment,vals_elem_var230eb1,8,0.0,0.0,0.0
finite_contact_first_increment,vals_elem_var231eb1,8,0.0,0.0,0.0
finite_contact_first_increment,vals_elem_var232eb1,8,0.0,0.0,0.0
finite_contact_first_increment,vals_elem_var233eb1,8,0.0,0.0,0.0
finite_contact_first_increment,vals_elem_var234eb1,8,0.0,0.0,0.0
finite_contact_first_increment,vals_elem_var235eb1,8,0.0,0.0002502623988388221,0.0
finite_contact_first_increment,vals_elem_var236eb1,8,0.0,6.563718326762764e-06,0.0
finite_contact_first_increment,vals_elem_var237eb1,8,0.0,4.821960510851735e-07,0.0
finite_contact_first_increment,vals_elem_var238eb1,8,0.0,2.8051492999151315e-05,0.0
finite_contact_first_increment,vals_elem_var239eb1,8,0.0,1.2952856313633725e-06,0.0
finite_contact_first_increment,vals_elem_var240eb1,8,0.0,3.0682286854073092e-06,0.0
finite_contact_first_increment,vals_elem_var241eb1,8,0.0,0.0,0.0
finite_contact_first_increment,vals_elem_var242eb1,8,0.0,0.0,0.0
finite_contact_first_increment,vals_elem_var243eb1,8,0.0,0.0,0.0
finite_contact_first_increment,vals_elem_var244eb1,8,0.0,0.0,0.0
finite_contact_first_increment,vals_elem_var245eb1,8,0.0,0.0,0.0
finite_contact_first_increment,vals_elem_var246eb1,8,0.0,0.0,0.0
finite_contact_first_increment,vals_elem_var247eb1,8,0.0,0.0,0.0
finite_contact_first_increment,vals_elem_var248eb1,8,0.0,0.0,0.0
finite_contact_first_increment,vals_elem_var249eb1,8,0.0,0.0,0.0
finite_contact_first_increment,vals_elem_var250eb1,8,0.0,0.0,0.0
finite_contact_first_increment,vals_elem_var251eb1,8,0.0,0.0,0.0
finite_contact_first_increment,vals_elem_var252eb1,8,0.0,0.0,0.0
finite_contact_first_increment,vals_elem_var253eb1,8,0.0,0.0002737013566643574,0.0
finite_contact_first_increment,vals_elem_var254eb1,8,0.0,1.5579610052503852e-05,0.0
finite_contact_first_increment,vals_elem_var255eb1,8,0.0,1.074396220530302e-06,0.0
finite_contact_first_increment,vals_elem_var256eb1,8,0.0,2.8629912132376665e-05,0.0
finite_contact_first_increment,vals_elem_var257eb1,8,0.0,7.830092142316573e-07,0.0
finite_contact_first_increment,vals_elem_var258eb1,8,0.0,1.4511557654224288e-06,0.0
finite_contact_first_increment,vals_elem_var259eb1,8,0.0,0.0,0.0
finite_contact_first_increment,vals_elem_var260eb1,8,0.0,0.0,0.0
finite_contact_first_increment,vals_elem_var261eb1,8,0.0,0.0,0.0
finite_contact_first_increment,vals_elem_var262eb1,8,0.0,0.0,0.0
finite_contact_first_increment,vals_elem_var263eb1,8,0.0,0.0,0.0
finite_contact_first_increment,vals_elem_var264eb1,8,0.0,0.0,0.0
finite_contact_first_increment,vals_elem_var265eb1,8,0.0,0.0,0.0
finite_contact_first_increment,vals_elem_var266eb1,8,0.0,0.0,0.0
finite_contact_first_increment,vals_elem_var267eb1,8,0.0,0.0,0.0
finite_contact_first_increment,vals_elem_var268eb1,8,0.0,0.0,0.0
finite_contact_first_increment,vals_elem_var269eb1,8,0.0,0.0,0.0
finite_contact_first_increment,vals_elem_var270eb1,8,0.0,0.0,0.0
finite_contact_first_increment,vals_elem_var271eb1,8,0.0,0.00025313081705885814,0.0
finite_contact_first_increment,vals_elem_var272eb1,8,0.0,4.938729858394372e-06,0.0
finite_contact_first_increment,vals_elem_var273eb1,8,0.0,1.4667057714915778e-06,0.0
finite_contact_first_increment,vals_elem_var274eb1,8,0.0,3.1393853237233053e-05,0.0
finite_contact_first_increment,vals_elem_var275eb1,8,0.0,1.0170223425854487e-06,0.0
finite_contact_first_increment,vals_elem_var276eb1,8,0.0,2.627602325427685e-06,0.0
finite_contact_first_increment,vals_elem_var277eb1,8,0.0,0.0,0.0
finite_contact_first_increment,vals_elem_var278eb1,8,0.0,0.0,0.0
finite_contact_first_increment,vals_elem_var279eb1,8,0.0,0.0,0.0
finite_contact_first_increment,vals_elem_var280eb1,8,0.0,0.0,0.0
finite_contact_first_increment,vals_elem_var281eb1,8,0.0,0.0,0.0
finite_contact_first_increment,vals_elem_var282eb1,8,0.0,0.0,0.0
finite_contact_first_increment,vals_elem_var283eb1,8,0.0,0.0,0.0
finite_contact_first_increment,vals_elem_var284eb1,8,0.0,0.0,0.0
finite_contact_first_increment,vals_elem_var285eb1,8,0.0,0.0,0.0
finite_contact_first_increment,vals_elem_var286eb1,8,0.0,0.0,0.0
finite_contact_first_increment,vals_elem_var287eb1,8,0.0,0.0,0.0
finite_contact_first_increment,vals_elem_var288eb1,8,0.0,0.0,0.0
finite_contact_first_increment,vals_elem_var289eb1,8,0.0,0.0002564274000709839,0.0
finite_contact_first_increment,vals_elem_var290eb1,8,0.0,1.452756223105352e-05,0.0
finite_contact_first_increment,vals_elem_var291eb1,8,0.0,1.8988597857334546e-06,0.0
finite_contact_first_increment,vals_elem_var292eb1,8,0.0,2.602391012056551e-05,0.0
finite_contact_first_increment,vals_elem_var293eb1,8,0.0,9.14180265912433e-07,0.0
finite_contact_first_increment,vals_elem_var294eb1,8,0.0,1.6723066310827436e-06,0.0
finite_contact_first_increment,vals_elem_var295eb1,8,0.0,0.0,0.0
finite_contact_first_increment,vals_elem_var296eb1,8,0.0,0.0,0.0
finite_contact_first_increment,vals_elem_var297eb1,8,0.0,0.0,0.0
finite_contact_first_increment,vals_elem_var298eb1,8,0.0,0.0,0.0
finite_contact_first_increment,vals_elem_var299eb1,8,0.0,0.0,0.0
finite_contact_first_increment,vals_elem_var300eb1,8,0.0,0.0,0.0
finite_contact_first_increment,vals_elem_var301eb1,8,0.0,0.0,0.0
finite_contact_first_increment,vals_elem_var302eb1,8,0.0,0.0,0.0
finite_contact_first_increment,vals_elem_var303eb1,8,0.0,0.0,0.0
finite_contact_first_increment,vals_elem_var304eb1,8,0.0,0.0,0.0
finite_contact_first_increment,vals_elem_var305eb1,8,0.0,0.0,0.0
finite_contact_first_increment,vals_elem_var306eb1,8,0.0,0.0,0.0
finite_contact_first_increment,vals_elem_var307eb1,8,0.0,0.00024979591078373,0.0
finite_contact_first_increment,vals_elem_var308eb1,8,0.0,6.516126714249465e-06,0.0
finite_contact_first_increment,vals_elem_var309eb1,8,0.0,5.434212637033451e-07,0.0
finite_contact_first_increment,vals_elem_var310eb1,8,0.0,2.801951628136295e-05,0.0
finite_contact_first_increment,vals_elem_var311eb1,8,0.0,1.3260877163277497e-06,0.0
finite_contact_first_increment,vals_elem_var312eb1,8,0.0,2.157555943197633e-06,0.0
finite_contact_first_increment,vals_elem_var313eb1,8,0.0,0.0,0.0
finite_contact_first_increment,vals_elem_var314eb1,8,0.0,0.0,0.0
finite_contact_first_increment,vals_elem_var315eb1,8,0.0,0.0,0.0
finite_contact_first_increment,vals_elem_var316eb1,8,0.0,0.0,0.0
finite_contact_first_increment,vals_elem_var317eb1,8,0.0,0.0,0.0
finite_contact_first_increment,vals_elem_var318eb1,8,0.0,0.0,0.0
finite_contact_first_increment,vals_elem_var319eb1,8,0.0,0.0,0.0
finite_contact_first_increment,vals_elem_var320eb1,8,0.0,0.0,0.0
finite_contact_first_increment,vals_elem_var321eb1,8,0.0,0.0,0.0
finite_contact_first_increment,vals_elem_var322eb1,8,0.0,0.0,0.0
finite_contact_first_increment,vals_elem_var323eb1,8,0.0,0.0,0.0
