disp_x,disp_y,disp_z,id,x,y,z
0,0,-0,0,0,-9.999999747378752e-05,-9.999999747378752e-05
-1.006533784675412e-05,7.534502799444454e-08,7.534502799444454e-08,1,0.009999999776482582,-9.999999747378752e-05,-9.999999747378752e-05
-1.006533784675412e-05,-7.534502799444454e-08,7.534502799444454e-08,2,0.009999999776482582,0.01009999960660934,-9.999999747378752e-05
0,-0,0,3,0,0.01009999960660934,-9.999999747378752e-05
0,0,0,4,0,-9.999999747378752e-05,0.01009999960660934
-1.006533784675412e-05,7.534502799444454e-08,-7.534502799444454e-08,5,0.009999999776482582,-9.999999747378752e-05,0.01009999960660934
-1.006533784675412e-05,-7.534502799444454e-08,-7.534502799444454e-08,6,0.009999999776482582,0.01009999960660934,0.01009999960660934
0,0,0,7,0,0.01009999960660934,0.01009999960660934
-5.032668923377059e-06,-1.440175267930499e-08,-1.440175267930499e-08,8,0.004999999888241291,-9.999999747378752e-05,-9.999999747378752e-05
-1.019502178678522e-05,-6.318234528156255e-21,7.534502799444454e-08,9,0.009999999776482582,0.004999999888241291,-9.999999747378752e-05
-5.032668923377059e-06,1.440175267930499e-08,-1.440175267930499e-08,10,0.004999999888241291,0.01009999960660934,-9.999999747378752e-05
0,-0,-0,11,0,0.004999999888241291,-9.999999747378752e-05
0,0,-0,12,0,-9.999999747378752e-05,0.004999999888241291
-1.019502178678522e-05,7.534502799444454e-08,2.706049682288164e-21,13,0.009999999776482582,-9.999999747378752e-05,0.004999999888241291
-1.019502178678522e-05,-7.534502799444454e-08,-1.472247699534864e-21,14,0.009999999776482582,0.01009999960660934,0.004999999888241291
0,-0,-0,15,0,0.01009999960660934,0.004999999888241291
-5.032668923377059e-06,-1.440175267930499e-08,1.440175267930499e-08,16,0.004999999888241291,-9.999999747378752e-05,0.01009999960660934
-1.019502178678522e-05,-4.809367425773601e-21,-7.534502799444454e-08,17,0.009999999776482582,0.004999999888241291,0.01009999960660934
-5.032668923377059e-06,1.440175267930499e-08,1.440175267930499e-08,18,0.004999999888241291,0.01009999960660934,0.01009999960660934
0,0,0,19,0,0.004999999888241291,0.01009999960660934
-9.210941582045052e-06,-5.97412466163405e-08,-5.97412466163405e-08,20,0.009998999776482583,-4.61262467976979e-34,1.597141534191727e-34
-1.999999983329326e-05,0,-0,21,0.01999899955296516,0,0
-1.999999983329326e-05,-0,-0,22,0.01999899955296516,0.009999999776482582,0
-9.210941582045052e-06,5.97412466163405e-08,-5.97412466163405e-08,23,0.009998999776482583,0.009999999776482582,-1.351104482463002e-34
-9.210941582045052e-06,-5.97412466163405e-08,5.97412466163405e-08,24,0.009998999776482583,1.948816038796028e-34,0.009999999776482582
-1.999999983329326e-05,0,0,25,0.01999899955296516,0,0.009999999776482582
-1.999999983329326e-05,0,-0,26,0.01999899955296516,0.009999999776482582,0.009999999776482582
-9.210941582045052e-06,5.97412466163405e-08,5.97412466163405e-08,27,0.009998999776482583,0.009999999776482582,0.009999999776482582
-1.46054702529218e-05,1.16163532126734e-08,1.16163532126734e-08,28,0.01499899966472387,0,0
-1.999999983329326e-05,-0,-0,29,0.01999899955296516,0.004999999888241291,0
-1.46054702529218e-05,-1.16163532126734e-08,1.16163532126734e-08,30,0.01499899966472387,0.009999999776482582,0
-9.313829079677816e-06,8.566798603688433e-21,-5.97412466163405e-08,31,0.009998999776482583,0.004999999888241291,-1.493220414992863e-36
-9.313829079677816e-06,-5.97412466163405e-08,-3.833526543611526e-21,32,0.009998999776482583,-3.696486627067132e-34,0.004999999888241291
-1.999999983329326e-05,0,-0,33,0.01999899955296516,0,0.004999999888241291
-1.999999983329326e-05,-0,-0,34,0.01999899955296516,0.009999999776482582,0.004999999888241291
-9.313829079677816e-06,5.97412466163405e-08,2.417861855189571e-21,35,0.009998999776482583,0.009999999776482582,0.004999999888241291
-1.46054702529218e-05,1.16163532126734e-08,-1.16163532126734e-08,36,0.01499899966472387,0,0.009999999776482582
-1.999999983329326e-05,0,0,37,0.01999899955296516,0.004999999888241291,0.009999999776482582
-1.46054702529218e-05,-1.16163532126734e-08,-1.16163532126734e-08,38,0.01499899966472387,0.009999999776482582,0.009999999776482582
-9.313829079677816e-06,3.146826684957039e-21,5.97412466163405e-08,39,0.009998999776482583,0.004999999888241291,0.009999999776482582
