increment,time_s,node,temperature_k,u1_m,u2_m,u3_m,reaction_heat_flux_w,rf1_n,rf2_n,rf3_n
1,2,1,600,3.200256793541288e-39,1.220295805336344e-39,2.795642802029064e-39,-0.3171343107779784,-2.187570585107872,-0.7676446853129767,-1.523139439793854
1,2,2,609.8969148680229,1.920041588708484e-36,5.884301484699138e-37,1.484101055258678e-36,0,-3.624289971936093,-1.455221597621764,0.235058745426963
1,2,3,619.8352942097098,1.379409084476773e-36,4.694252605381861e-37,1.336427179686747e-36,0,-3.205333175820716,-1.320294273296256,0.4195401106402443
1,2,4,629.8559584922384,1.343483750619311e-36,4.578342718998412e-37,1.174061341272908e-36,0,-3.572744190274572,-1.254524872178176,0.5542564512079924
1,2,5,640,4.402994122924594e-39,1.328714867213243e-39,-2.424962452958173e-39,0.327792576897238,-2.134602070647136,-0.6157233285059072,1.51186664178234
1,2,6,600,2.238516454262971e-36,1.056975510469329e-36,1.419237619658353e-36,-0.6341994253938554,-3.706188174639196,-0.5473124352991057,-3.197909522073811
1,2,7,609.8961168348745,4.72693381230885e-36,1.427034614472035e-36,1.553272997005828e-36,0,-5.715051607062149,-1.017723396859354,-0.09344374043245596
1,2,8,619.8342632773699,3.672787904321149e-36,1.185173283781383e-36,1.454638550537099e-36,0,-4.851044085162611,-0.9219464723675022,0.01811598131644465
1,2,9,629.8551785128448,3.924235642227168e-36,1.017571945726722e-36,8.867668937796408e-37,0,-5.566242904417038,-0.8430604507749835,0.5562702265429165
1,2,10,640,1.799581617372817e-36,5.780424088754902e-37,-9.247188014294208e-37,0.6555702360905078,-3.406196790808722,-0.3832438609433887,2.198713079964989
1,2,11,600,2.036403089454867e-36,1.077458553855342e-36,1.632851245707089e-36,-0.6342127796209756,-3.651255586998687,-0.274100154654693,-3.173843667953004
1,2,12,609.8956012292297,4.480789439930885e-36,1.267460681727889e-36,1.116384810147235e-36,0,-5.296014064124881,-0.5216560473488201,0.1983814113604374
1,2,13,619.8335938019807,3.416113267305435e-36,1.036222306068618e-36,1.185491947827958e-36,0,-4.287541354279036,-0.4755231083043032,-0.03124279812010955
1,2,14,629.8546886155476,3.529691508961244e-36,8.887994890136238e-37,4.183104973153875e-37,0,-4.859733366953636,-0.4332702797796945,0.7455982048698551
1,2,15,640,1.585366801447392e-36,5.172160564209695e-37,-9.683760543264053e-37,0.6555917707804439,-2.931098345970857,-0.2025124810330238,1.792556581640313
1,2,16,600,1.928437052529797e-36,1.063550987345276e-36,1.664552572759945e-36,-0.6342005683913339,-3.852826274237159,-1.0671463712697e-12,-3.325464100642988
1,2,17,609.8954863896063,4.515584623521685e-36,1.023275038200212e-36,1.183569285008023e-36,0,-5.608222838563419,-1.316058373390661e-12,0.3413528453859331
1,2,18,619.8334355784467,3.436561777624687e-36,8.004015323060818e-37,1.288648496048952e-36,0,-4.528649845008874,7.172040739078511e-14,-0.04847061645870099
1,2,19,629.8545668619607,3.525392206316235e-36,6.696912905152938e-37,5.320222088178794e-37,0,-5.03277743905365,1.507849400894656e-12,0.7412121104222956
1,2,20,640,1.495946612496506e-36,4.606779966998577e-37,-9.368748196537014e-37,0.6555894935319601,-2.984454119685034,1.17833520718591e-12,1.869768375909948
1,2,21,600,1.618737923431871e-36,8.030417164805675e-37,1.544496443659453e-36,-0.6342127796209772,-3.651255587007129,0.2741001546521772,-3.173843667960578
