normal_displacement,normal_x,normal_y,normal_z,id,x,y,z
-1e-05,1,0,0,64,2,0,0.215
-1e-05,1,0,0,65,2,0.28,0.215
-5.008165219190619e-06,1,0,0,66,1,0.28,0.215
-7.580302905271028e-06,1,0,0,67,1.5,0,0.43
-1e-05,1,0,0,68,2,0.14,0.43
-7.696128174098619e-06,1,0,0,69,1.5,0.28,0.43
-5.012876402359214e-06,1,0,0,70,1,0.14,0.43
-1e-05,1,0,0,71,2,0.67,0
-5.020512233048999e-06,1,0,0,72,1,0.67,0
-1e-05,1,0,0,73,2,0.67,0.43
-5.010702320013013e-06,1,0,0,74,1,0.67,0.43
-1e-05,1,0,0,75,2,0.475,0
-7.581993867617458e-06,1,0,0,76,1.5,0.67,0
-5.043809263105823e-06,1,0,0,77,1,0.475,0
-1e-05,1,0,0,78,2,0.67,0.215
-5.014845184182283e-06,1,0,0,79,1,0.67,0.215
-1e-05,1,0,0,80,2,0.475,0.43
-7.705172915098394e-06,1,0,0,81,1.5,0.67,0.43
-5.032106242862049e-06,1,0,0,82,1,0.475,0.43
-1e-05,1,0,0,83,2,1,0
-5.032516165785977e-06,1,0,0,84,1,1,0
-1e-05,1,0,0,85,2,1,0.43
-5.02440543263777e-06,1,0,0,86,1,1,0.43
-1e-05,1,0,0,87,2,0.835,0
-7.468038818134573e-06,1,0,0,88,1.5,1,0
-5.021312161573236e-06,1,0,0,89,1,0.835,0
-1e-05,1,0,0,90,2,1,0.215
-5.028408636339921e-06,1,0,0,91,1,1,0.215
-1e-05,1,0,0,92,2,0.835,0.43
-7.587786091417413e-06,1,0,0,93,1.5,1,0.43
-5.013547533303834e-06,1,0,0,94,1,0.835,0.43
-5.025012099405215e-06,1,0,0,95,1,0,1
-1e-05,1,0,0,96,2,0,1
-1e-05,1,0,0,97,2,0.28,1
-5.001448848064459e-06,1,0,0,98,1,0.28,1
-5.04418031728449e-06,1,0,0,99,1,0,0.715
-1e-05,1,0,0,100,2,0,0.715
-1e-05,1,0,0,101,2,0.28,0.715
-5.016835539178476e-06,1,0,0,102,1,0.28,0.715
-7.472761283614335e-06,1,0,0,103,1.5,0,1
-1e-05,1,0,0,104,2,0.14,1
-7.585291938948935e-06,1,0,0,105,1.5,0.28,1
-5.007159669162769e-06,1,0,0,106,1,0.14,1
-1e-05,1,0,0,107,2,0.67,1
-5.007579798437282e-06,1,0,0,108,1,0.67,1
-1e-05,1,0,0,109,2,0.67,0.715
-5.023264725144758e-06,1,0,0,110,1,0.67,0.715
-1e-05,1,0,0,111,2,0.475,1
-7.594260651535244e-06,1,0,0,112,1.5,0.67,1
-5.029908176661313e-06,1,0,0,113,1,0.475,1
-1e-05,1,0,0,114,2,1,1
-5.021778738093876e-06,1,0,0,115,1,1,1
-1e-05,1,0,0,116,2,1,0.715
-5.039879814770218e-06,1,0,0,117,1,1,0.715
-1e-05,1,0,0,118,2,0.835,1
-7.480371263624581e-06,1,0,0,119,1.5,1,1
-5.008397462792526e-06,1,0,0,120,1,0.835,1
